uniqueid,title,start_academic_month,start_academic_year,end_academic_month,end_academic_year,first_author,second_author,third_author,other_authors,is_student_author,student_name,student_batch,specification,publication_type,publication_name,publisher,year_of_publishing,month_of_publishing,volume,page_number,indexing,quartile,citation,doi,front_page_path,url,ISSN,verified,admin_verified
2022JUL105755j01itc51129467,Data Analytics and Reporting API - A Reliable Tool for Data Visualization and Predictive Analysis,JUL,2021,JUN,2022,Joe Louis Paul Ignatius,Sasirekha Selvakumar,Spandana JSN,Subasri Govindarajan,,,,article,Journal,INFORMATION TECHNOLOGY AND CONTROL,KAUNAS UNIV TECHNOLOGY,2022,3,51,59-77,"Scopus, Web of Sciences",Q3,1,10.5755/j01.itc.51.1.29467,,http://dx.doi.org/10.5755/j01.itc.51.1.29467,2335-884X 1392-124X,False,False
2022JUL105755j01itc52131520,A Neutrosophic Set  Approach on Chest  X-rays for Automatic Lung  Infection Detection,JUL,2022,JUN,2023,J. Sofia Jennifer,T. Sree Sharmila,,,,,,article,Journal,INFORMATION TECHNOLOGY AND CONTROL,KAUNAS UNIV TECHNOLOGY,2023,3,52,37-52,"Scopus, Web of Sciences",Q3,8,10.5755/j01.itc.52.1.31520,,http://dx.doi.org/10.5755/j01.itc.52.1.31520,2335-884X 1392-124X,False,False
2022JUL109734bpirhllev619261d,Hierarchical Text Summarization Using Semantic Similarity,JUL,2022,JUN,2023,S. Divya,N. Sripriya,,,,,,inbook,Book Chapter,"Research Highlights in Language, Literature and Education Vol. 6",B P International (a part of SCIENCEDOMAIN International),2023,6,6,01-Dec,,,0,10.9734/bpi/rhlle/v6/19261d,,http://dx.doi.org/10.9734/bpi/rhlle/v6/19261d,,False,False
2022JULAOiBVop,A Transformer Approach for Multi-Document Summarization using TR-BERT,JUL,2022,JUN,2023,Divya S,Sripriya N,Mohanavalli S,Mirunalini P,No,,,article,Journal,Indian Journal of Natural Sciences,,2023,6,0,,Web of Sciences,,0,,,,,,
2022JULaymjDbu,Towards Privacy for Android applications,JUL,2022,JUN,2023,S. Chithra,P Vasuki,T Shanmugapriya,Akash,No,,,inproceedings,Conference,2022 International Conference on Futuristic Technologies (INCOFT),,2022,11,0,,,,0,,,,,False,False
2022JULDyoagoa,Enhancing User Experience through Containerized microservices,JUL,2022,JUN,2023,K.R.Uthayan,,,,No,,,inproceedings,Conference,,,2023,3,0,,,,0,,,,,False,False
2022JULeQrKvwA,Curtail depression on Twitter by promoting transformative information during infodemic,JUL,2022,JUN,2023,Karthika,P. Suthantira Devi,,,No,,,inproceedings,Conference,International conference on recent trends in ML and image processing,,2022,11,0,,,,0,,,,,False,False
2022JULGeXRMHo,Gradient Boost-Modified Classifier with Particle Swarm Optimization and Stochastic Diffusion Search Method for Data Optimization in Wireless Sensor Networks,JUL,2022,JUN,2023,E Suganya,,,,No,,,article,Journal,Ad-Hoc and Sensor Wireless Networks,,2022,7,54,,"Scopus, Web of Sciences",Q3,0,10.32908/ahswn.v54.9811,,https://openurl.ebsco.com/EPDB%3Agcd%3A1%3A18026497/detailv2?sid=ebsco%3Aplink%3Ascholar&id=ebsco%3Agcd%3A162448295&crl=f,1551-9899,,
2022JULGMIjziP,Privacy Protected IoT-Blockchain using ZKP for Healthcare application,JUL,2022,JUN,2023,Yugha R,S. Chithra,N. Bhalaji,S. Karthika,No,,,article,Journal,Journal of Control Engineering and Applied Informatics,,2022,12,0,,"Scopus, Web of Sciences",Q3,0,,,,,,
2022JULiBVYkGt,Determining the Severity of Dementia Using Ensemble Learning,JUL,2022,JUN,2023,Shruti Srivatsan,Sumneet Kaur Bamrah,KS Gayathri,,No,,,inproceedings,Conference,Lecture Notes in Computer Science (LNCS),Springer,2023,2,13773,,Scopus,,0,,,,,False,False
2022JULICywPUc,Ensemble Learning Solution for the Aspect-based Sentimental Analysis on IMDB reviews,JUL,2022,JUN,2023,E.Suganya,Sai,Kakavakam Jaswanth,"S. Sreenivasa Chakravarthi, S. Sountharrajan, and E. Suganya",No,,,inproceedings,Conference,2023 International Conference on Wireless 	Communications Signal Processing and Networking (WiSPNET),IEEE,2023,,0,,,,0,,,,,False,False
2022JULieMvjeM,Automated Detection and Segmentation of Mammogram Images using Deep Learning Techniques,JUL,2022,JUN,2023,Dhivya S.,Mohanavalli S.,Kavitha S ,Sripriya N,No,,,article,Journal,Indian Journal of Natural Sciences,,2023,6,0,,Web of Sciences,,0,,,,,,
2022JULlpCokKt,Comparison of State â€“ of â€“ Art Deep Learning Algorithms 	for Detecting Cyberbullying in Twitter in the Second Algorithms,JUL,2022,JUN,2023,Janice 	Marian Jockim,Meghana K,S. Karthika,,No,,,inproceedings,Conference,"Computing and Mathematics (ACM) Conference, 2022",,2022,8,0,,,,0,,,,,False,False
2022JULMszKtVY,An Enhanced and Efficient Permission Manager for Android Automotives,JUL,2022,JUN,2023,V.Sivamurugan,K.R. Uthayan,,,No,,,article,Journal,International Journal of Early Childhood Special Education,,2022,8,14,,Scopus,,0,,,https://www.int-jecse.net/media/article_pdfs/JOURNAL_PAPER_1.pdf,,,
2022JULOIiFRFf,Identification and Classification of Eye Movements in Bharatanatyam using Deep Learning techniques,JUL,2022,JUN,2023,Pavithra Manikandan,Aravindan Vijayaraghavan,S. Karthika,R. Srinivasan,No,,,inproceedings,Conference,"International Conference on Computer Science, Cyber Security and Information Technology",,2023,4,0,,Scopus,,0,,,,,False,False
2022JULOJQtCuh,Development of Multi-Face Recognition System with Partial Faces using Deep Neural Networks,JUL,2022,JUN,2023,Pooja laxmi S,Charulatha S,Varsha K,"Duvicksha U, Sree Sharmila T, Swathi A, Nandana S",No,,,inproceedings,Conference,"International Conference on Computing, Circuits, Energy And Materials (ICCCEM 2022)",,2022,12,0,,,,0,,,,,False,False
2022JULqVuYUCy,Backtracking Algorithm with Optical Character Recognition for Solving Sudoku Puzzles,JUL,2022,JUN,2023,Pranav G,Varsha K,Safin Abdul Nazar,"Vishnu Prakash Prasannan, Sree Sharmila T",No,,,inproceedings,Conference,"International Conference on Computing, Circuits, Energy And Materials (ICCCEM 2022)",,2022,12,0,,,,0,,,,,False,False
2022JULsrACbrF,Determining the Severity of Dementia Using Ensemble Learning,JUL,2022,JUN,2023,K.S.Gayathri,,,,No,,,inproceedings,Conference,10th International Conference on Big Data Analytics (BDA 2022),,2022,12,0,,,,0,,,,,False,False
2022JULULvkSFd,Analysis of Online Health-related Private Data using Named Entities by Deep Correlation Techniques,JUL,2022,JUN,2023,Geetha R,Rekha Pasupuleti,Karthika S,,No,,,inproceedings,Conference,International Conference on Advances in Data-driven Computing and Intelligent Systems (ADCIS 2022),,2022,9,0,,,,0,,,,,False,False
2022JULURXfdrX,A neutrosophic approach for glaucoma detection in retinal Images,JUL,2022,JUN,2023,J. Sofia Jennifer,T. Sree Sharmila,,,No,,,article,Journal,"Proceedings of The Romanian Academy, Series A",,2022,12,23,,"Scopus, Web of Sciences",Q2,0,,,https://acad.ro/sectii2002/proceedings/doc2022-4/proc_pag2022_n04.htm,,,
2022JULuUjXjrH,An ensemble approach to recognize activities in smart environment using motion sensors and air quality sensors,JUL,2022,JUN,2023,K.S. Gayathri,,,,No,,,inproceedings,Conference,,,2022,7,0,,,,0,,,,,False,False
2022JULvdhJoUC,Emotion based song suggestion system,JUL,2022,JUN,2023,N. Radha,R. Swathika,Shreya PS,,No,,,inproceedings,Conference,third International Conference on Artificial Intelligence and signal 	processing (AISP-23),,2023,3,0,,,,0,,,,,False,False
2022JULWhrmYAq,Automatic Evaluation of Answer Scripts,JUL,2022,JUN,2023,P. Vasuki,Jaganathan S,Aravind S,,No,,,inproceedings,Conference,"International Conference on Automation, Signal Processing, Instrumentation and Control (iCASIC-2022)",,2022,11,0,,,,0,,,,,False,False
2022JULXCANhtg,Study of Defect Detection with less training samples,JUL,2022,JUN,2023,Gadamsetty Pranav,T Sonam,Sree Sharmila T,,No,,,inproceedings,Conference,international conference on Smart Technologies and Systems for Next Generation Computing (ICSTSN 2023),,2023,4,0,,Scopus,,0,,,,,False,False
2022JULxdozcxo,Malware analysis using Deep learning Methods,JUL,2022,JUN,2023,N.Bhalaji,K.B. Sundharakumar,Prithvikiran,,No,,,inproceedings,Conference,4th international conference on Mobile Computing and Sustainable Informatics,,2023,1,0,,,,0,,,,,False,False
2023JUL1010029781119910619ch6,Security and Confidentiality Concerns in Blockchain Technology,JUL,2023,JUN,2024,G. Prabu Kanna,M.J. Abinash,Yogesh Kumar,"Jagadeesh Kumar, E. Suganya",No,,,misc,Conference,Wireless Communication for Cybersecurity,Wiley,2023,10,0,129-147,NULL ,,0,10.1002/9781119910619.ch6,,http://dx.doi.org/10.1002/9781119910619.ch6,,,
2023JUL101002cpe7769,Hybrid intelligent intrusion detection system for multiple Wi-Fi attacks in wireless networks using stacked restricted Boltzmann machine and deep belief networks,JUL,2022,JUN,2023,Nivaashini Mathappan,Suganya Elavarasan,Sountharrajan Sehar,,,,,article,Journal,CONCURRENCY AND COMPUTATION-PRACTICE & EXPERIENCE,WILEY,2023,5,35,,"Scopus, Web of Sciences",Q1,0,10.1002/cpe.7769,,http://dx.doi.org/10.1002/cpe.7769,1532-0626 1532-0634,False,False
2023JUL101002dac5664,Multi-objective cluster head-based energy aware routing using optimized auto-metric graph neural network for secured data aggregation in Wireless Sensor Network,JUL,2023,JUN,2024,Ashwinth Janarthanan,Vidhusha Srinivasan,,,No,,,article,Journal,International Journal of Communication Systems,Wiley,2023,11,37,,Web of Sciences,Q2,3,10.1002/dac.5664,,http://dx.doi.org/10.1002/dac.5664,1074-5351 1099-1131,False,False
2023JUL101002dac5675,Cycle-Consistent Generative Adversarial Network and Crypto Hash Signature Token-based Block chain Technology for Data Aggregation with Secured Routing in Wireless Sensor Networks,JUL,2023,JUN,2024,Ashwinth Janarthanan,Vidhusha Vidhusha,,,No,,,article,Journal,International Journal of Communication Systems,Wiley,2023,11,37,5675,Web of Sciences,Q2,1,10.1002/dac.5675,,http://dx.doi.org/10.1002/dac.5675,1074-5351 1099-1131,False,False
2023JUL101007978981999707729,Vulnerability Analysis of Critical Resources Using Machine Learning,JUL,2023,JUN,2024,Subbaraj Karthika,,,,No,,,inbook,Book Chapter,Proceedings of Fifth International Conference on Computer and Communication Technologies,Springer Nature Singapore,2024,3,0,307-319,,,0,10.1007/978-981-99-9707-7_29,,http://dx.doi.org/10.1007/978-981-99-9707-7_29,2367-3370 2367-3389,False,False
2023JUL101007s11042023179301,"An efficient Moving object, Encryption, Compression and Interpolation technique for video steganography",JUL,2023,JUN,2024,R. Roselinkiruba,T. Sree Sharmila,J. K. Josephine Julina,,No,,,article,Journal,Multimedia Tools and Applications,Springer Science and Business Media LLC,2024,1,0,,"Scopus, Web of Sciences",Q1,1,10.1007/s11042-023-17930-1,,http://dx.doi.org/10.1007/s11042-023-17930-1,1573-7721,,
2023JUL101007s11063023114003,Cascaded UNets with Modified Skip Connection for Breast Tumor Segmentation,JUL,2023,JUN,2024,S. Dhivya,S. Mohanavalli,K. B. Sundharakumar,I. Thamarai,,,,article,Journal,NEURAL PROCESSING LETTERS,SPRINGER,2023,9,55,11863-11883,"Scopus, Web of Sciences",Q2,0,10.1007/s11063-023-11400-3,,http://dx.doi.org/10.1007/s11063-023-11400-3,1370-4621 1573-773X,False,False
2023JUL101007s1146802301914w,A Miniaturized Penta-band Metamaterial THz Absorber for Sensing and Imaging Applications,JUL,2023,JUN,2024,Swathika Rengasamy,Radha Natarajan,Vishvaksenan Kuttathati Srinivasan,,No,,,article,Journal,Plasmonics,Springer Science and Business Media LLC,2023,6,18,1933-1940,"Scopus, Web of Sciences",Q2,1,10.1007/s11468-023-01914-w,,http://dx.doi.org/10.1007/s11468-023-01914-w,1557-1955 1557-1963,,
2023JUL101016jegyr202308005,AI-enabled metaheuristic optimization for predictive management of renewable energy production in smart grids,JUL,2023,JUN,2024,S Sankarananth, M Karthiga,E Suganya,"S Sountharrajan, Durga Prasad Bavirisetti",No,,,article,Journal,ENERGY REPORTS,ELSEVIER,2023,11,10,1299-1312,"Scopus, Web of Sciences",Q2,8,10.1016/j.egyr.2023.08.005,,http://dx.doi.org/10.1016/j.egyr.2023.08.005,2352-4847,False,False
2023JUL101016jenergy2023129992,Categorization of Indian residential consumers electrical energy consumption pattern using clustering and classification techniques,JUL,2023,JUN,2024,Somasundaram Palaniappan,Sundararaju Karuppannan,Durgadevi Velusamy,,,,,article,Journal,ENERGY,PERGAMON-ELSEVIER SCIENCE LTD,2023,12,289,129992,"Scopus, Web of Sciences",Q1,0,10.1016/j.energy.2023.129992,,http://dx.doi.org/10.1016/j.energy.2023.129992,0360-5442,False,False
2023JUL101016jmicrorel2023114930,Single event performance of FED based SRAMs using numerical simulation,JUL,2022,JUN,2023,Sasikala PanneerSelvam,Susanta Kumar Pal,Premanand Venkatesh Chandramani,Srinivasan Raj,,,,article,Journal,MICROELECTRONICS RELIABILITY,PERGAMON-ELSEVIER SCIENCE LTD,2023,3,142,114930,"Scopus, Web of Sciences",Q2,1,10.1016/j.microrel.2023.114930,,http://dx.doi.org/10.1016/j.microrel.2023.114930,0026-2714,False,False
2023JUL101016jprocs202403221,Deep Learning based Pulmonary Embolism Detection using Convolutional Feature Maps of CT Pulmonary Angiography Images,JUL,2023,JUN,2024,Sanjana Sukumar,A. Harish,A. Shahina,"Sanjana B, A. Nayeemulla Khan",No,,,article,Journal,Procedia Computer Science,Elsevier BV,2024,11,233,317-326,,,0,10.1016/j.procs.2024.03.221,,http://dx.doi.org/10.1016/j.procs.2024.03.221,1877-0509,False,False
2023JUL1010800377206320232234854,Event-Based Epileptic Seizure Detection with Stacked Convolutional Restricted Boltzmann Machine,JUL,2023,JUN,2024,Visalini K.,Saravanan Alagarsamy,Nagarajan D.,,,,,article,Journal,IETE JOURNAL OF RESEARCH,TAYLOR & FRANCIS LTD,2023,7,0,01-Oct,"Scopus, Web of Sciences",Q2,0,10.1080/03772063.2023.2234854,,http://dx.doi.org/10.1080/03772063.2023.2234854,0377-2063 0974-780X,False,False
2023JUL1010800739110220242314269,A novel deep learning model for diabetic retinopathy detection in retinal fundus images using pre-trained CNN and HWBLSTM,JUL,2023,JUN,2024,S. V. Hemanth,Saravanan Alagarsamy,T. Dhiliphan Rajkumar,,No,,,article,Journal,Journal of Biomolecular Structure and Dynamics,Informa UK Limited,2024,2,0,1-19,"Scopus, Web of Sciences",Q2,0,10.1080/07391102.2024.2314269,,http://dx.doi.org/10.1080/07391102.2024.2314269,0739-1102 1538-0254,False,False
2023JUL101109icwite59797202410502522,Enhancing Cartoonification using GAN Learning,JUL,2023,JUN,2024,Sreenivasa Chakravarthi Sangapu,S. V. S. Manogna,S. Sountharrajan,E. Suganya,No,,,inbook,Book Chapter,"2024 IEEE International Conference for Women in Innovation, Technology &amp;amp;amp; Entrepreneurship (ICWITE)",IEEE,2024,2,0,,,,0,10.1109/icwite59797.2024.10502522,,http://dx.doi.org/10.1109/icwite59797.2024.10502522,,False,False
2023JUL1011111460698412973,Cognitive decline assessment using semantic linguistic content and transformer deep learning architecture,JUL,2023,JUN,2024,Rini PL,Gayathri KS,,,,,,article,Journal,INTERNATIONAL JOURNAL OF LANGUAGE & COMMUNICATION DISORDERS,WILEY,2023,11,0,,"Scopus, Web of Sciences",Q1,0,10.1111/1460-6984.12973,,http://dx.doi.org/10.1111/1460-6984.12973,1368-2822 1460-6984,False,False
2023JUL10114536327543633077,Findings of Shared task on Sarcasm Identification in Code-Mixed Dravidian Languages,JUL,2023,JUN,2024,Sripriya N,Thenmozhi Durairaj,Nandhini K,"Bharathi B, Kishore Kumar Ponnusamy, Charmathi Rajkumar, Prasanna Kumar Kumaresan, Rahul Ponnusamy, Subalalitha Chinnaudayar Navaneethakrishnan, Bharathi Raja Chakravarthi",No,,,inproceedings,Conference,Proceedings of the 15th Annual Meeting of the Forum for Information Retrieval Evaluation,ACM,2023,12,0,,,,0,10.1145/3632754.3633077,,http://dx.doi.org/10.1145/3632754.3633077,,False,False
2023JUL1012785ijcds140133,Analysis on the Impact of Lombard Effect on Speech Emotions using Machine Learning,JUL,2023,JUN,2024,Indirapriyadarshini A,Mahima S,Shahina A,"Uma Maheswari, Nayeemulla Khan",No,,,article,Journal,International Journal of Computing and Digital Systems,Deanship of Scientific Research,2023,8,14,423-434,,,0,10.12785/ijcds/140133,,http://dx.doi.org/10.12785/ijcds/140133,2210-142X,,
2023JUL102298gensr2303983s,Enhanced retinal image captioning system for identifying and differentiating severity levels of diabetic retinopathy,JUL,2023,JUN,2024,V. Sivamurugan,K.R. Uthayan,V. Thanikachalam,,No,,,article,Journal,Genetika,National Library of Serbia,2023,12,55,983-996,"Scopus, Web of Sciences",Q3,0,10.2298/gensr2303983s,,http://dx.doi.org/10.2298/gensr2303983s,0534-0012 1820-6069,,
2023JUL1030955gnj005139,Urban Environmental Flood Susceptibility Using a Multi-Layered Neural Network Model From Satellite Imagery Sources,JUL,2023,JUN,2024,Swathika R,Radha. N,Sasirekha. S.P,Dhanabal. S.,,,,article,Journal,GLOBAL NEST JOURNAL,GLOBAL NETWORK ENVIRONMENTAL SCIENCE & TECHNOLOGY,2023,10,0,,"Scopus, Web of Sciences",Q3,0,10.30955/gnj.005139,,http://dx.doi.org/10.30955/gnj.005139,1790-7632 2241-777X,False,False
2023JUL1030955gnj005598,An Automated Graph-Based Neural Network Model for Predicting Urban Environmental Air Quality Using Spatio-Temporal Data Optimization,JUL,2023,JUN,2024,Yogapriya J.,Deepa S.,Radha N.,Madhumitha E.,No,,,article,Journal,Global NEST: the international Journal,University of the Aegean,2024,1,0,,"Scopus, Web of Sciences",Q3,0,10.30955/gnj.005598,,http://dx.doi.org/10.30955/gnj.005598,1790-7632 2241-777X,,
2023JUL103233jifs222136,Automated carcinoma classification using efficient nuclei-based patch selection and deep learning techniques,JUL,2023,JUN,2024,S. Dhivya,S. Mohanavalli,S. Kavitha,,,,,article,Journal,JOURNAL OF INTELLIGENT & FUZZY SYSTEMS,IOS PRESS,2023,7,45,521-535,"Scopus, Web of Sciences",Q1,1,10.3233/jifs-222136,,http://dx.doi.org/10.3233/jifs-222136,1064-1246 1875-8967,False,False
2023JUL103233jifs223980,Fake news detection using a deep learning transformer based encoder-decoder architecture,JUL,2023,JUN,2024,M. Badri Narayanan,Arun Kumar Ramesh,K.S. Gayathri,A. Shahina,,,,article,Journal,JOURNAL OF INTELLIGENT & FUZZY SYSTEMS,IOS PRESS,2023,11,45,8001-8013,"Scopus, Web of Sciences",Q1,0,10.3233/jifs-223980,,http://dx.doi.org/10.3233/jifs-223980,1064-1246 1875-8967,False,False
2023JUL103233jifs235130,Service application model design for users using fuzzy semantic ontology model in cloud computing,JUL,2023,JUN,2024,V. Arulkumar,A. Sandana Karuppan,Sini Anna Alex,R. Lathamanju,No,,,article,Journal,Journal of Intelligent &amp;amp; Fuzzy Systems,IOS Press,2024,2,46,3811-3826,"Scopus, Web of Sciences",Q1,0,10.3233/jifs-235130,,http://dx.doi.org/10.3233/jifs-235130,1064-1246 1875-8967,False,False
2023JUL1032604iasc2023024820,Hybrid Convolutional Neural Network for Plant Diseases Prediction,JUL,2022,JUN,2023,S. Poornima,N. Sripriya,Adel Fahad Alrasheedi,"S. S. Askar, Mohamed Abouhawwash",,,,article,Journal,Intelligent Automation and Soft Computing,Tech Science Press,2023,1,36,2393-2409,Scopus,Q2,0,10.32604/iasc.2023.024820,,http://dx.doi.org/10.32604/iasc.2023.024820,1079-8587,False,False
2023JUL103389frai20241269366,ProTect: a hybrid deep learning model for proactive detection of cyberbullying on social media,JUL,2023,JUN,2024,T. Nitya Harshitha,M. Prabu,E. Suganya,"S. Sountharrajan, Durga Prasad Bavirisetti, Navya Gadde, Lakshmi Sahithi Uppu",No,,,article,Journal,Frontiers in Artificial Intelligence,Frontiers Media SA,2024,3,7,1269366,"Scopus, Web of Sciences",Q3,1,10.3389/frai.2024.1269366,,http://dx.doi.org/10.3389/frai.2024.1269366,2624-8212,False,False
2023JUL103390engproc2024062013,Multi-Choice Diet Recommendation Application for Indian Scenario Based on Insights from Ensemble Learning Techniques,JUL,2023,JUN,2024,Karthika Subbaraj,,,,No,,,inproceedings,Conference,CC 2023,MDPI,2024,3,0,,,,0,10.3390/engproc2024062013,,http://dx.doi.org/10.3390/engproc2024062013,,False,False
2023JUL1034117bjdv9n12006,Transformer based model for offensive content recognition in dravidian languages,JUL,2023,JUN,2024,S Divya,N Sripriya,,,No,,,article,Journal,Brazilian Journal of Development,South Florida Publishing LLC,2023,12,9,30656-30667,,,0,10.34117/bjdv9n12-006,,http://dx.doi.org/10.34117/bjdv9n12-006,2525-8761,,
2023JULbsXClqj,Energetic and highly reliable photovoltaic power source assisted water pump control system design using IoT,JUL,2023,JUN,2024, N.S.G. Ganesh , V Arulkumar , R. Lathamanju , Priscilla Joy ,No,,,article,Journal,The Scientific Temper,The Scientific Temper,2023,12,14,1289-1294,Web of Sciences,,0,10.58414/scientifictemper.2023.14.4.34,,https://doi.org/10.58414/SCIENTIFICTEMPER.2023.14.4.34,2231-6396 0976-8653,,
2023JULbYbMdCM,IoT Sensor Data Retrieval and Analysis in Cloud Environments for Enhanced Power Management,JUL,2023,JUN,2024,V. Arulkumar,F. Kavin, D. Arul Kumar,Bharathiraja Nagu,No,,,article,Journal,Journal of Advanced Research in Applied Sciences and Engineering Technology,,2024,3,0,,Scopus,Q2,0,,,,,,
2023JULfTwgpva,Using Pre-trained Models for 	Code-switched Speech Recognition,JUL,2023,JUN,2024,P. Vasuki,Vijay,Ujjwaleshwar,,No,,,inproceedings,Conference,,,2023,9,0,,,,0,,,,,False,False
2023JULHpwKYTs, Piclingo: 	Multilingual Image Caption generator,JUL,2023,JUN,2024,Mythereya Kesavan,R.Swathika,N.Radha,K R Uthayan,No,,,inproceedings,Conference,,,2024,3,0,,,,0,,,,,False,False
2023JULibVCxHz,An Extensive Study of Different Types of Leukemia using Image Processing Techniques ,JUL,2023,JUN,2024,M. Abirami ,Revathy S. ,Swathika R. ,"K. C. Rajheshwari, T. A. Mohanaprakash",No,,,article,Journal,International Journal of Intelligent Systems and Applications in Engineering,,2024,1,12,,Scopus,Q3,0,,,https://ijisae.org/index.php/IJISAE/article/view/4411,2147-6799,,
2023JULiIHsNmZ,Deepfake 	Detection by Prediction of Mismatch between Audio and Video Lip 	Movement,JUL,2023,JUN,2024,Sornavalli 	G,Priyanka Vijayabaskar,,,No,,,inproceedings,Conference,,,2024,4,0,,,,0,,,,,False,False
2023JULjBlqoZM,SyncSight:Lip-Audio Harmony Analyzer,JUL,2023,JUN,2024,Sornavalli G,Vasundhara B,,,No,,,inproceedings,conference,,,2024,4,0,,,,0,,,,,False,False
2023JULLFOUYIr,Sparsely Supervised Learning for Medical Image Classification on 	Noisy Heterogeneous Data,JUL,2023,JUN,2024,E 	Suganya,S Sreenivasa Chakravarthi,S Sounthararajan, M Nivaashini,No,,,inproceedings,Conference,,,2022,,0,,,,0,,,,,False,False
2023JULmyefntb,Integrating Multimodal Data for 	Parkinson's Disease Prediction: An Ensemble Approach,JUL,2023,JUN,2024,E.M. 	Malathy, Dharsini P,Kayanat," Selcia S , Vasundhara B",No,,,inproceedings,Conference,,,2024,2,0,,,,0,,,,,False,False
2023JULNFgYKtW,Hybrid Blockchain Platform Based on Dragonchain For Secure 	Storage And Sharing Of Electronic Clinical Reports,JUL,2023,JUN,2024, Suganya 	E,Nivashini 	M,,,No,,,inproceedings,Conference,,,2024,1,0,,,,0,,,,,False,False
2023JULPadlgtt,A Symphony of Movements: Deep Learning for 	Thattadavu Recognition in Bharatanatyam,JUL,2023,JUN,2024,Shriram,Sushmitha, Karthika ,,No,,,inproceedings,Conference,,,2023,12,0,,,,0,,,,,False,False
2023JULswIaOsJ,FEDDBN-IDS: federated deep belief network-based wireless network intrusion detection system,JUL,2023,JUN,2024,Nivaashini M.,Suganya E.,Sountharrajan S.,"M. Prabu, Durga Prasad Bavirisetti",No,,,article,Journal,EURASIP Journal on Information Security ,Springer Open,2024,4,0,,"Scopus, Web of Sciences",Q1,0,10.1186/s13635-024-00156-5,,https://doi.org/10.1186/s13635-024-00156-5,,,
2023JULVGJgreL,Multi-Choice Diet Recommendation Application for Indian 	Scenario Based on the Insights from Ensemble Learning Techniques,JUL,2023,JUN,2024,S.Karthika,,,,No,,,inproceedings,Conference,,,2023,12,0,,,,0,,,,,False,False
2023JULvuyYPgL,Facial Emotion Recognition of 	Mentally Retarded Children to Aid Psychotherapist,JUL,2023,JUN,2024,Srinivasan R,R. Swathika,N. Radha,,No,,,inproceedings,Conference,,,2024,1,0,,,,0,,,,,False,False
2023JULWxxBhAA,Sign Language Detection using Modified Alexnet architecture,JUL,2023,JUN,2024,Sornavalli G,Goutham R,Aditya Jyosula,,No,,,inproceedings,Conference,,,2024,4,0,,,,0,,,,,False,False
2023JULxPXFXdU, Intrusion 	Detection System Trends : An Overview 	of Current Advances in IoV & Communication Networks,JUL,2023,JUN,2024,Sangapu 	Sreenivasa Chakravarthi, Rishabh Rajput,Suganya E,S Sountharrajan,No,,,inproceedings,Conference,,,2024,2,0,,,,0,,,,,False,False
2023JULZkJBuaY,Vulnerability 	Analysis of Critical Resources Using Machine Learning,JUL,2023,JUN,2024,S. Karthika,,,,No,,,inproceedings,Conference,,,2024,10,0,,,,0,,,,,False,False
