uniqueid,title,start_academic_month,start_academic_year,end_academic_month,end_academic_year,first_author,second_author,third_author,other_authors,is_student_author,student_name,student_batch,specification,publication_type,publication_name,publisher,year_of_publishing,month_of_publishing,volume,page_number,indexing,quartile,citation,doi,front_page_path,url,ISSN,verified,admin_verified,impact_factor
2023JUL10114536327543633077,"Findings of Shared task on Sarcasm Identification in Code-Mixed Dravidian Languages",JUL,2023,JUN,2024,"Sripriya N","Thenmozhi Durairaj","Nandhini K","Bharathi B, Kishore Kumar Ponnusamy, Charmathi Rajkumar, Prasanna Kumar Kumaresan, Rahul Ponnusamy, Subalalitha Chinnaudayar Navaneethakrishnan, Bharathi Raja Chakravarthi",No,NULL,NULL,inproceedings,Conference,"Proceedings of the 15th Annual Meeting of the Forum for Information Retrieval Evaluation",ACM,2023,12,0,NULL,NULL,NULL,0,10.1145/3632754.3633077,NULL,http://dx.doi.org/10.1145/3632754.3633077,NULL,FALSE,FALSE,NULL
2023JUL1012785ijcds140133,"Analysis on the Impact of Lombard Effect on Speech Emotions using Machine Learning",JUL,2023,JUN,2024,"Indirapriyadarshini A","Mahima S","Shahina A","Uma Maheswari, Nayeemulla Khan",No,NULL,NULL,article,Journal,"International Journal of Computing and Digital Systems","Deanship of Scientific Research",2023,8,14,423-434,Scopus,NULL,0,10.12785/ijcds/140133,NULL,http://dx.doi.org/10.12785/ijcds/140133,2210-142X,FALSE,FALSE,NULL
2023JUL102298gensr2303983s,"Enhanced retinal image captioning system for identifying and differentiating severity levels of diabetic retinopathy",JUL,2023,JUN,2024,"V. Sivamurugan","K.R. Uthayan","V. Thanikachalam",NULL,No,NULL,NULL,article,Journal,Genetika,"National Library of Serbia",2023,12,55,983-996,"Scopus, Web of Sciences",Q3,0,10.2298/gensr2303983s,NULL,http://dx.doi.org/10.2298/gensr2303983s,"0534-0012 1820-6069",FALSE,FALSE,0.753
2023JUL1030955gnj005139,"Urban Environmental Flood Susceptibility Using a Multi-Layered Neural Network Model From Satellite Imagery Sources",JUL,2023,JUN,2024,"Swathika R","Radha. N","Sasirekha. S.P","Dhanabal. S.",NULL,NULL,NULL,article,Journal,"GLOBAL NEST JOURNAL","GLOBAL NETWORK ENVIRONMENTAL SCIENCE & TECHNOLOGY",2023,10,0,NULL,"Scopus, Web of Sciences",Q3,0,10.30955/gnj.005139,NULL,http://dx.doi.org/10.30955/gnj.005139,"1790-7632 2241-777X",FALSE,FALSE,0.3
2023JUL1030955gnj005598,"An Automated Graph-Based Neural Network Model for Predicting Urban Environmental Air Quality Using Spatio-Temporal Data Optimization",JUL,2023,JUN,2024,"Yogapriya J.","Deepa S.","Radha N.","Madhumitha E.",No,NULL,NULL,article,Journal,"Global NEST: the international Journal","GLOBAL NETWORK ENVIRONMENTAL SCIENCE & TECHNOLOGY",2024,1,0,NULL,"Scopus, Web of Sciences",Q3,0,10.30955/gnj.005598,NULL,http://dx.doi.org/10.30955/gnj.005598,"1790-7632 2241-777X",FALSE,FALSE,1.8
2023JUL103233jifs222136,"Automated carcinoma classification using efficient nuclei-based patch selection and deep learning techniques",JUL,2023,JUN,2024,"S. Dhivya","S. Mohanavalli","S. Kavitha",NULL,NULL,NULL,NULL,article,Journal,"JOURNAL OF INTELLIGENT & FUZZY SYSTEMS","IOS PRESS",2023,7,45,521-535,"Scopus, Web of Sciences",Q2,1,10.3233/jifs-222136,NULL,http://dx.doi.org/10.3233/jifs-222136,"1064-1246 1875-8967",FALSE,FALSE,2
2023JUL103233jifs223980,"Fake news detection using a deep learning transformer based encoder-decoder architecture",JUL,2023,JUN,2024,"M. Badri Narayanan","Arun Kumar Ramesh","K.S. Gayathri","A. Shahina",NULL,NULL,NULL,article,Journal,"JOURNAL OF INTELLIGENT & FUZZY SYSTEMS","IOS PRESS",2023,11,45,8001-8013,"Scopus, Web of Sciences",Q2,0,10.3233/jifs-223980,NULL,http://dx.doi.org/10.3233/jifs-223980,"1064-1246 1875-8967",FALSE,FALSE,2
2023JUL103233jifs235130,"Service application model design for users using fuzzy semantic ontology model in cloud computing",JUL,2023,JUN,2024,"V. Arulkumar","A. Sandana Karuppan","Sini Anna Alex","R. Lathamanju",No,NULL,NULL,article,Journal,"Journal of Intelligent & Fuzzy Systems","IOS Press",2024,2,46,3811-3826,"Scopus, Web of Sciences",Q2,0,10.3233/jifs-235130,NULL,http://dx.doi.org/10.3233/jifs-235130,"1064-1246 1875-8967",FALSE,FALSE,2
2023JUL1032604iasc2023024820,"Hybrid Convolutional Neural Network for Plant Diseases Prediction",JUL,2022,JUN,2023,"S. Poornima","N. Sripriya","Adel Fahad Alrasheedi","S. S. Askar, Mohamed Abouhawwash",NULL,NULL,NULL,article,Journal,"Intelligent Automation and Soft Computing","Tech Science Press",2023,1,36,2393-2409,Scopus,Q3,2,10.32604/iasc.2023.024820,NULL,http://dx.doi.org/10.32604/iasc.2023.024820,1079-8587,FALSE,FALSE,NULL
2023JUL103389frai20241269366,"ProTect: a hybrid deep learning model for proactive detection of cyberbullying on social media",JUL,2023,JUN,2024,"T. Nitya Harshitha","M. Prabu","E. Suganya","S. Sountharrajan, Durga Prasad Bavirisetti, Navya Gadde, Lakshmi Sahithi Uppu",No,NULL,NULL,article,Journal,"Frontiers in Artificial Intelligence","Frontiers Media SA",2024,3,7,1269366,"Scopus, Web of Sciences",Q2,1,10.3389/frai.2024.1269366,NULL,http://dx.doi.org/10.3389/frai.2024.1269366,2624-8212,FALSE,FALSE,4
2023JUL103390engproc2024062013,"Multi-Choice Diet Recommendation Application for Indian Scenario Based on Insights from Ensemble Learning Techniques",JUL,2023,JUN,2024,"Karthika Subbaraj",NULL,NULL,NULL,No,NULL,NULL,inproceedings,Conference,"Computing Congress organized by Advanced Computing Research Society",MDPI,2023,12,0,NULL,NULL,NULL,0,10.3390/engproc2024062013,NULL,http://dx.doi.org/10.3390/engproc2024062013,NULL,False,False,NULL
2023JUL1034117bjdv9n12006,"Transformer based model for offensive content recognition in dravidian languages",JUL,2023,JUN,2024,"S Divya","N Sripriya",NULL,NULL,No,NULL,NULL,article,Journal,"Brazilian Journal of Development","South Florida Publishing LLC",2023,12,9,30656-30667,NULL,NULL,0,10.34117/bjdv9n12-006,NULL,http://dx.doi.org/10.34117/bjdv9n12-006,2525-8761,FALSE,FALSE,NULL
2023JULABdyWgI,"Enhancing Transparency in Loan Approval: Exploring eXplainable AI for Bias Detection",JUL,2023,JUN,2024,"S. Karthika","Aravind Vijayaraghavan",NULL,NULL,No,NULL,NULL,inproceedings,Conference,"4th International Conference on Machine Learning and Big Data Analytics (ICMLBDA)",NULL,2024,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,False,False,NULL
2023JULADhuUhz,"Sustainable Link Analysis in TWITCH dataset by Applying AI-based Graph Theory Algorithms",JUL,2023,JUN,2024,"S. Karthika",NULL,NULL,NULL,No,NULL,NULL,inproceedings,Conference,"3rd International Conference on Advanced Communication and Intelligent Systems (ICACIS-2024)",NULL,2024,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,False,False,NULL
2023JULBspSGpT,"Synergical model for proactive intrusion detection system in software-defined networking",JUL,2023,JUN,2024,"Maheswaran N","S Bose","S. Karthika","Anitha T, Prabhu D",No,NULL,NULL,inproceedings,Conference,"15th International IEEE Conference On Computing, Communication and Networking Technologies (ICCCNT)",NULL,2024,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,False,False,NULL
2023JULbsXClqj,"Energetic and highly reliable photovoltaic power source assisted water pump control system design using IoT",JUL,2023,JUN,2024," N.S.G. Ganesh "," V Arulkumar "," R. Lathamanju "," Priscilla Joy ",No,NULL,NULL,article,Journal,"The Scientific Temper","The Scientific Temper",2023,12,14,1289-1294,"Web of Sciences",NULL,0,10.58414/scientifictemper.2023.14.4.34,NULL,https://doi.org/10.58414/SCIENTIFICTEMPER.2023.14.4.34,"2231-6396 0976-8653",FALSE,FALSE,NULL
2023JULbYbMdCM,"IoT Sensor Data Retrieval and Analysis in Cloud Environments for Enhanced Power Management",JUL,2023,JUN,2024,"V. Arulkumar","F. Kavin","D. Arul Kumar","Bharathiraja Nagu",No,NULL,NULL,article,Journal,"Journal of Advanced Research in Applied Sciences and Engineering Technology","Semarak Ilmu Publishing",2024,3,0,NULL,Scopus,Q2,1,10.37934/araset.38.1.7788,NULL,https://doi.org/10.37934/araset.38.1.7788,2462-1943,FALSE,FALSE,NULL
2023JULfTwgpva,"Using Pre-trained Models for Code-switched Speech Recognition",JUL,2023,JUN,2024,"P. Vasuki",Vijay,Ujjwaleshwar,NULL,No,NULL,NULL,inproceedings,Conference,"2nd International Conference on Advances in Data-driven Computing and Intelligent Systems (ADCIS 2023)",NULL,2023,9,0,NULL,NULL,NULL,0,None,NULL,NULL,NULL,False,False,NULL
2023JULghENiCJ,"Multilingual Fake News Detection in Low-Resource Languages: A Comparative Study Using BERT and GPT-3.5",JUL,2023,JUN,2024,"K Anirudh","Meghana Srikanth","A Shahina",NULL,No,NULL,NULL,inproceedings,Conference,NULL,NULL,2023,12,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,False,False,NULL
2023JULHpwKYTs,"Piclingo: 	Multilingual Image Caption generator",JUL,2023,JUN,2024,"Mythereya Kesavan",R.Swathika,N.Radha,"K R Uthayan",No,NULL,NULL,inproceedings,Conference,"4th International Conference on AI and Smart Energy, Coimbatore",NULL,2024,3,0,NULL,NULL,NULL,0,None,NULL,NULL,NULL,False,False,NULL
2023JULibVCxHz,"An Extensive Study of Different Types of Leukemia using Image Processing Techniques",JUL,2023,JUN,2024,"M. Abirami","Revathy S.","Swathika R.","K. C. Rajheshwari, T. A. Mohanaprakash",No,NULL,NULL,article,Journal,"International Journal of Intelligent Systems and Applications in Engineering","Auricle Global Society of Education and Research",2024,1,12,NULL,Scopus,Q4,0,NULL,NULL,https://ijisae.org/index.php/IJISAE/article/view/4411,2147-6799,FALSE,FALSE,NULL
2023JULiIHsNmZ,"Deepfake Detection by Prediction of Mismatch between Audio and Video Lip Movement",JUL,2023,JUN,2024,"Sornavalli G","Priyanka Vijayabaskar",NULL,NULL,No,NULL,NULL,inproceedings,Conference,"IEEE International Conference on the Advances in Data Engineering and Intelligent Computing Systems ADICS-2024 organized by School of Computing Science, Department of Computer Science and Engineering, Hindustan Institute of Technology and Science, Chennai",NULL,2024,4,0,NULL,NULL,NULL,0,None,NULL,NULL,NULL,False,False,NULL
2023JULIJGeiJL,"RetrORAM: Oblivious Random Access Machines in Retrospect",JUL,2023,JUN,2024,"N. Radha","R. Raghavan","S. Karthika","R. Swathika",No,NULL,NULL,inproceedings,Conference,"15th International IEEE Conference On Computing, Communication and Networking Technologies (ICCCNT)",NULL,2024,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,False,False,NULL
2023JULjBlqoZM,"SyncSight:Lip-Audio Harmony Analyzer",JUL,2023,JUN,2024,"Sornavalli G","Vasundhara B",NULL,NULL,No,NULL,NULL,inproceedings,Conference,"1st International Conference on Data Analytics and Intelligence Computing organized by the Department of Artificial Intelligence and Data Science, Velammal Institute of Technology, Chennai",NULL,2024,4,0,NULL,NULL,NULL,0,None,NULL,NULL,NULL,False,False,NULL
2023JULLFOUYIr,"Sparsely Supervised Learning for Medical Image Classification on Noisy Heterogeneous Data",JUL,2023,JUN,2024,"E 	Suganya","S Sreenivasa Chakravarthi","S Sounthararajan","M Nivaashini",No,NULL,NULL,inproceedings,Conference,"International Conference on Advance Computing and Innovative Technologies in Engineering (ICACITE), IEEE",NULL,2023,NULL,0,NULL,NULL,NULL,0,None,NULL,NULL,NULL,False,False,NULL
2023JULmyefntb,"Integrating Multimodal Data for Parkinson's Disease Prediction: An Ensemble Approach",JUL,2023,JUN,2024,"E.M. Malathy","Dharsini P",Kayanat,"Selcia S , Vasundhara B",No,NULL,NULL,inproceedings,Conference,"Springer flagship 7th International Conference on Innovative Computing and Communication (ICICC 2024)",NULL,2024,2,0,NULL,NULL,NULL,0,None,NULL,NULL,NULL,False,False,NULL
2023JULNFgYKtW,"Hybrid Blockchain Platform Based on Dragonchain For Secure Storage And Sharing Of Electronic Clinical Reports",JUL,2023,JUN,2024,"Suganya E","Nivashini M",NULL,NULL,No,NULL,NULL,inproceedings,Conference,"14th International Conference on Computer Communication and Informatics (ICCI)",NULL,2024,1,0,NULL,NULL,NULL,0,None,NULL,NULL,NULL,False,False,NULL
2023JULPadlgtt,"A Symphony of Movements: Deep Learning for Thattadavu Recognition in Bharatanatyam",JUL,2023,JUN,2024,Shriram,Sushmitha,Karthika,NULL,No,NULL,NULL,inproceedings,Conference,"Congress on Smart Computing Technologies (CSCT 2023) organized by Soft Computing Research Society and South Asian University",NULL,2023,12,0,NULL,NULL,NULL,0,None,NULL,NULL,NULL,False,False,NULL
2023JULQvfaFZw,"Overview of the shared task on sarcasm identification of Dravidian languages (Malayalam and Tamil) in DravidianCodeMix",JUL,2023,JUN,2024,"Chakravarthi, Bharathi Raja","N. Sripriya","B. Bharathi","K. Nandhini, S. Chinnaudayar Navaneethakrishnan, Thenmozhi Durairaj, Rahul Ponnusamy, Prasanna Kumar Kumaresan, Kishore Kumar Ponnusamy,  Charmathi Rajkumar",No,NULL,NULL,inproceedings,Conference,"Forum of Information Retrieval and Evaluation FIRE-2023",NULL,2023,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,False,False,NULL
2023JULswIaOsJ,"FEDDBN-IDS: federated deep belief network-based wireless network intrusion detection system",JUL,2023,JUN,2024,"Nivaashini M.","Suganya E.","Sountharrajan S.","M. Prabu, Durga Prasad Bavirisetti",No,NULL,NULL,article,Journal,"EURASIP Journal on Information Security ","Springer Open",2024,4,0,NULL,"Scopus, Web of Sciences",Q1,0,10.1186/s13635-024-00156-5,NULL,https://doi.org/10.1186/s13635-024-00156-5,NULL,FALSE,FALSE,NULL
2023JULuuOhjNR,"Overview of the third shared task on speech recognition for vulnerable individuals in tamil",JUL,2023,JUN,2024,"Bharathi B.","Bharathi Raja Chakravarthi","N. Sripriya","Rajeswari Natarajan, S. Suhasini",No,NULL,NULL,inproceedings,Conference,"Fourth Workshop on Language Technology for Equality, Diversity, Inclusion",NULL,2024,NULL,0,133-138,NULL,NULL,0,NULL,NULL,NULL,NULL,False,False,NULL
2023JULvuyYPgL,"Facial Emotion Recognition of Mentally Retarded Children to Aid Psychotherapist",JUL,2023,JUN,2024,"Srinivasan R","R. Swathika","N. Radha",NULL,No,NULL,NULL,inproceedings,Conference,"8th International Conference on Smart Trends in Computing and Communications (SmartCom-2024)",NULL,2024,1,0,NULL,NULL,NULL,0,None,NULL,NULL,NULL,False,False,NULL
2023JULWxxBhAA,"Sign Language Detection using Modified Alexnet architecture",JUL,2023,JUN,2024,"Sornavalli G","Goutham R","Aditya Jyosula",NULL,No,NULL,NULL,inproceedings,Conference,"1st International Conference on Data Analytics and Intelligence Computing organized by the Department of Artificial Intelligence and Data Science, Velammal Institute of Technology, Chennai",NULL,2024,4,0,NULL,NULL,NULL,0,None,NULL,NULL,NULL,False,False,NULL
2023JULxPXFXdU,"Intrusion Detection System Trends : An Overview of Current Advances in IoV & Communication Networks",JUL,2023,JUN,2024,"Sangapu Sreenivasa Chakravarthi","Rishabh Rajput","Suganya E","S Sountharrajan",No,NULL,NULL,inproceedings,Conference,"7th International Conference on Computational Intelligence in Data Science (ICCIDS-2024)",NULL,2024,2,0,NULL,NULL,NULL,0,None,NULL,NULL,NULL,False,False,NULL
2023JULZkJBuaY,"Vulnerability Analysis of Critical Resources Using Machine Learning",JUL,2023,JUN,2024,"S. Karthika",NULL,NULL,NULL,No,NULL,NULL,inproceedings,Conference,"5th Springer International Conference on Computer and Communication Technologies (IC3T) 2023",NULL,2023,10,0,NULL,NULL,NULL,0,None,NULL,NULL,NULL,False,False,NULL
2024JUL101002fes370001,"Deep Learning-Based Enhanced Optimization for Automated Rice Plant Disease Detection and Classification",JUL,2024,JUN,2025,"P. Preethi","R. Swathika","S. Kaliraj","R. Premkumar, J. Yogapriya",No,NULL,NULL,article,Journal,"Food and Energy Security",Wiley,2024,9,13,NULL,"Scopus, Web of Sciences",Q1,8,10.1002/fes3.70001,NULL,https://doi.org/10.1002/fes3.70001,"2048-3694 2048-3694",False,False,1.11
2024JUL101002pssr202500017,"Advancements in P-type Wide and Ultra-Wide Bandgap Oxide Semiconductors for Prospective Applications",JUL,2024,JUN,2025,"Arige Sumanth","Vikash Mishra","Srungarapu Leela Nagendra","Mamidanna Sri Ramachandra Rao, Tejendra Dixit",No,NULL,NULL,article,Journal,"physica status solidi (RRL) - Rapid Research Letters",Wiley,2025,5,19,NULL,"Scopus, Web of Sciences",Q2,0,10.1002/pssr.202500017,NULL,https://doi.org/10.1002/pssr.202500017,"1862-6254 1862-6270",False,False,2.5
2024JUL101007978303190478322,"Abnormal Sitting Posture Recognition Using Skeletal Framework and Deep Learning Techniques",JUL,2024,JUN,2025,"K. S. Gayathri","A. Piriyadharshini","B. Thejesswini","Pranesh Kumar",Yes,NULL,NULL,inproceedings,Conference,"5th International Conference on Artificial Intelligence and Smart Energy. ICAIS 2025","Springer Nature Switzerland",2025,NULL,41,258-269,Scopus,NULL,0,10.1007/978-3-031-90478-3_22,NULL,https://doi.org/10.1007/978-3-031-90478-3_22,"3004-958X 3004-9598",FALSE,FALSE,NULL
2024JUL101007978981979526038,"EduVR: A Virtual Reality Tool for Intuitive Statistical Education on Machine Learning Algorithms",JUL,2024,JUN,2025,"G. Sornavalli","B. Mitul Krishna","Mythreya Kesavan",NULL,Yes,NULL,NULL,inproceedings,Conference,"Lecture Notes in Networks and Systems","Springer Nature Singapore",2025,NULL,0,445-457,Scopus,NULL,0,10.1007/978-981-97-9526-0_38,NULL,https://doi.org/10.1007/978-981-97-9526-0_38,"2367-3370 2367-3389",FALSE,FALSE,NULL
2024JUL101007s41870024023481,"IoT botnet detection from software defined network using American zebra optimization algorithm with SSRNN-ELM",JUL,2024,JUN,2025,"Nalluri Venkata Madhu Bindu","Vinay Kumar Nassa","P. Vasuki","G. Manikandan, R. Jeena, R. Mahaveerakannan",No,NULL,NULL,article,Journal,"International Journal of Information Technology","Springer Science and Business Media LLC",2025,1,17,959-967,Scopus,Q2,9,10.1007/s41870-024-02348-1,NULL,https://doi.org/10.1007/s41870-024-02348-1,"2511-2104 2511-2112",False,False,1.574
2024JUL101007s41939024005718,"Bulk substrate based reconfigurable field-effect transistor and its single event effect performance",JUL,2024,JUN,2025,"G. Durga Jayakumar","R. Srinivasan",NULL,NULL,No,NULL,NULL,article,Journal,"Multiscale and Multidisciplinary Modeling, Experiments and Design","Springer Science and Business Media LLC",2024,8,7,6035-6043,"Scopus, Web of Sciences",Q2,0,10.1007/s41939-024-00571-8,NULL,https://doi.org/10.1007/s41939-024-00571-8,"2520-8160 2520-8179",False,False,1.9
2024JUL101007s43069025004330,"Fuzzy-Based Optimization Techniques for Segmenting the Tumors in Multimodal MRI Images",JUL,2024,JUN,2025,"Saravanan Alagarsamy","D. Nagarajan","Vishnuvardhan Govindaraj",NULL,No,NULL,NULL,article,Journal,"Operations Research Forum","Springer Science and Business Media LLC",2025,3,6,NULL,Scopus,Q2,0,10.1007/s43069-025-00433-0,NULL,https://doi.org/10.1007/s43069-025-00433-0,2662-2556,FALSE,FALSE,1.56
2024JUL101016jbea2025100167,"ECG-based cardiac arrhythmia classification using fuzzy encoded features and deep neural networks",JUL,2024,JUN,2025,"Kiruthika Balakrishnan","Durgadevi Velusamy","Karthikeyan Ramasamy","Lisiane Pruinelli",No,NULL,NULL,article,Journal,"Biomedical Engineering Advances","Elsevier BV",2025,6,9,100167,Scopus,NULL,0,10.1016/j.bea.2025.100167,NULL,https://doi.org/10.1016/j.bea.2025.100167,2667-0992,False,False,NULL
2024JUL101016jbspc2025107729,"Optimized Alzheimer disorder classification with DACN-MFFN utilizing OBLDE-TDO enhanced deep neural network features",JUL,2024,JUN,2025,"M. Karthiga","E. Suganya","S. Sountharrajan","J. Jeyalakshmi, Sindhu Ravindran, Shahrol Mohamaddan",No,NULL,NULL,article,Journal,"Biomedical Signal Processing and Control","Elsevier BV",2025,8,106,107729,"Scopus, Web of Sciences",Q1,1,10.1016/j.bspc.2025.107729,NULL,https://doi.org/10.1016/j.bspc.2025.107729,1746-8094,False,False,4.9
2024JUL101016jbspc2025108118,"A hybrid deep learning approach using XceptionNet and vision transformer for accurate chest disease detection from X-ray images",JUL,2024,JUN,2025,"R. Bhuvanya","V. Vanitha","M.Mohamed Iqbal","Ankur Dumka, Rajesh Singh, Anita Gehlot, Amit Kumar Thakur",No,NULL,NULL,article,Journal,"Biomedical Signal Processing and Control","Elsevier BV",2025,12,110,108118,"Scopus, Web of Sciences",Q1,0,10.1016/j.bspc.2025.108118,NULL,https://doi.org/10.1016/j.bspc.2025.108118,1746-8094,False,False,4.9
2024JUL101016jmicrna2024208056,"Dual doped ring reconfigurable FET and its process variation analysis using random forest algorithm",JUL,2024,JUN,2025,"Indira Chatterjee","Srinivasan R",NULL,NULL,Yes,NULL,NULL,article,Journal,"Micro and Nanostructures","Elsevier BV",2025,2,198,208056,"Scopus, Web of Sciences",Q2,0,10.1016/j.micrna.2024.208056,NULL,https://doi.org/10.1016/j.micrna.2024.208056,2773-0123,False,False,NULL
2024JUL101038s41598024804485,"Eeg based smart emotion recognition using meta heuristic optimization and hybrid deep learning techniques",JUL,2024,JUN,2025,"M Karthiga","E Suganya","S Sountharrajan","Balamurugan Balusamy, Shitharth Selvarajan",No,NULL,NULL,article,Journal,"Scientific Reports","Springer Science and Business Media LLC",2024,12,14,NULL,"Scopus, Web of Sciences",Q1,5,10.1038/s41598-024-80448-5,NULL,https://doi.org/10.1038/s41598-024-80448-5,2045-2322,False,False,3.9
2024JUL101038s41598024828381,"SRADHO: statistical reduction approach with deep hyper optimization for disease classification using artificial intelligence",JUL,2024,JUN,2025,"G. Sathish Kumar","E. Suganya","S. Sountharrajan","Balamurugan Balusamy, Adil O. Khadidos, Alaa O. Khadidos, Shitharth Selvarajan",Yes,NULL,NULL,article,Journal,"Scientific Reports","Springer Science and Business Media LLC",2025,1,15,NULL,"Scopus, Web of Sciences",Q1,4,10.1038/s41598-024-82838-1,NULL,https://doi.org/10.1038/s41598-024-82838-1,2045-2322,False,False,3.9
2024JUL101038s41598025899042,"An intelligent emotion prediction system using improved sand cat optimization technique based on EEG signals",JUL,2024,JUN,2025,"Amutha Prabakar Muniyandi","Kayal Padmanandam","Karthika Subbaraj","Alaa O. Khadidos, Adil O. Khadidos, N. Deepa, Shitharth Selvarajan",No,NULL,NULL,article,Journal,"Scientific Reports","Springer Science and Business Media LLC",2025,3,15,NULL,"Scopus, Web of Sciences",Q1,1,10.1038/s41598-025-89904-2,NULL,https://doi.org/10.1038/s41598-025-89904-2,2045-2322,False,False,3.9
2024JUL101038s41598025951183,"An optimized deep learning based hybrid model for prediction of daily average global solar irradiance using CNN SLSTM architecture",JUL,2024,JUN,2025,"Yuvaraj Mariappan","Karthikeyan Ramasamy","Durgadevi Velusamy",NULL,No,NULL,NULL,article,Journal,"Scientific Reports","Springer Science and Business Media LLC",2025,3,15,NULL,"Scopus, Web of Sciences",Q1,9,10.1038/s41598-025-95118-3,NULL,https://doi.org/10.1038/s41598-025-95118-3,2045-2322,False,False,3.9
2024JUL101038s41598025984733,"Mitigating side channel attacks on FPGA through deep learning and dynamic partial reconfiguration",JUL,2024,JUN,2025,"Sesibhushana Rao Bommana","Sreehari Veeramachaneni","Syed Ershad","MB Srinivas",No,NULL,NULL,article,Journal,"Scientific Reports","Springer Science and Business Media LLC",2025,4,15,NULL,"Scopus, Web of Sciences",Q1,0,10.1038/s41598-025-98473-3,NULL,https://doi.org/10.1038/s41598-025-98473-3,2045-2322,False,False,3.8
2024JUL1010801543507520242436535,"Bagging ensemble of artificial neural networks with weighted averaging and grey wolf optimization for solar photovoltaic power generation prediction",JUL,2024,JUN,2025,"Chockalingam Alagappan","Karthikeyan Ramasamy","Durgadevi Velusamy",NULL,No,NULL,NULL,article,Journal,"International Journal of Green Energy","Informa UK Limited",2024,12,22,1587-1601,"Scopus, Web of Sciences",Q2,0,10.1080/15435075.2024.2436535,NULL,https://doi.org/10.1080/15435075.2024.2436535,"1543-5075 1543-5083",False,False,3.1
2024JUL10108814024896ad7f9a,"Radiation influence on planar reconfigurable field effect transistor low noise amplifier performance",JUL,2024,JUN,2025,"Rajendiran P","Srinivasan R",NULL,NULL,No,NULL,NULL,article,Journal,"Physica Scripta","IOP Publishing",2024,10,99,115304,"Scopus, Web of Sciences",Q2,0,10.1088/1402-4896/ad7f9a,NULL,https://doi.org/10.1088/1402-4896/ad7f9a,"0031-8949 1402-4896",False,False,2.6
2024JUL101109access20253552529,"Addressing Adversarial Attacks in IoT Using Deep Learning AI Models",JUL,2024,JUN,2025,"Sesibhushana Rao Bommana","Sreehari Veeramachaneni","Syed Ershad Ahmed","M. B. Srinivas",No,NULL,NULL,article,Journal,"IEEE Access","Institute of Electrical and Electronics Engineers (IEEE)",2025,NULL,13,50437-50449,"Scopus, Web of Sciences",Q1,1,10.1109/access.2025.3552529,NULL,https://doi.org/10.1109/access.2025.3552529,2169-3536,False,False,3.4
2024JUL101109access20253569606,"Fusion of Multimodal Audio Data for Enhanced Speaker Identification Using Kolmogorov-Arnold Networks",JUL,2024,JUN,2025,"Aryaman Tamotia","Dhruv Shantu Karmokar","Rethi Komal","K. Khadar Nawas, A. Shahina, A. Nayeemulla Khan",No,NULL,NULL,article,Journal,"IEEE Access","Institute of Electrical and Electronics Engineers (IEEE)",2025,NULL,13,87640-87653,"Scopus, Web of Sciences",Q1,1,10.1109/access.2025.3569606,NULL,https://doi.org/10.1109/access.2025.3569606,2169-3536,False,False,3.6
2024JUL101109iccsp64183202511088509,"Vision-Based Fall Detection System: a Machine Learning Approach for Real-Time Alert and Intervention",JUL,2024,JUN,2025,"S Jeyanthi","Gayathri K S",NULL,NULL,Yes,NULL,NULL,inproceedings,Conference,"2025 11th International Conference on Communication and Signal Processing (ICCSP)",IEEE,2025,6,0,211-216,Scopus,NULL,0,10.1109/iccsp64183.2025.11088509,NULL,https://doi.org/10.1109/iccsp64183.2025.11088509,NULL,FALSE,FALSE,NULL
2024JUL101109ice63309202510983977,"Automating Defect Detection for the Preservation of Historical Structures",JUL,2024,JUN,2025,"Balakumar G","Bhuvaneswarran T","Sreehari Veeramachaneni",NULL,Yes,NULL,NULL,inproceedings,Conference,"2025 International Conference on Innovation in Computing and Engineering (ICE)",IEEE,2025,2,0,01-Jun,Scopus,NULL,0,10.1109/ice63309.2025.10983977,NULL,https://doi.org/10.1109/ice63309.2025.10983977,NULL,FALSE,FALSE,NULL
2024JUL101109ice63309202510984065,"Intelligent Road Condition Monitoring and Analysis for Safer Highways",JUL,2024,JUN,2025,"M. Mohamed Iqbal","Nandhana S","Vijay V","Sreehari Veeramachaneni",Yes,NULL,NULL,inproceedings,Conference,"2025 International Conference on Innovation in Computing and Engineering (ICE)",IEEE,2025,2,0,01-Jun,Scopus,NULL,0,10.1109/ice63309.2025.10984065,NULL,https://doi.org/10.1109/ice63309.2025.10984065,NULL,FALSE,FALSE,NULL
2024JUL101109iceca63461202410801098,"Brain Tumor Segmentation and Classification using Deep neural networks",JUL,2024,JUN,2025,"Saravanan Alagarsamy","V. Durgadevi","A. Shahina","L.S Anish, A. Kameshwar, A Madeshwaran",Yes,NULL,NULL,inproceedings,Conference,"2024 8th International Conference on Electronics, Communication and Aerospace Technology (ICECA)",IEEE,2024,11,0,1124-1129,Scopus,NULL,1,10.1109/iceca63461.2024.10801098,NULL,https://doi.org/10.1109/iceca63461.2024.10801098,79-8-3503-6790,FALSE,FALSE,NULL
